county,state,votes16_Donald_Trump,votes16_Hillary_Clinton,total_votes16,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Poverty,Income,IncomePerCap,IncomePerCapErr
Mayes,OK,11550.0,3423.0,15712.0,16626.0,12749.0,3581.0,1018.0,15.0,40929.0,20424.0,20505.0,3.3,65.4,0.5,14.3,0.4,0.3,19.2,45302.0,22575.0,898.0
McClain,OK,13151.0,2893.0,16839.0,19236.0,15295.0,3582.0,1416.0,14.0,37919.0,18800.0,19119.0,7.8,79.7,1.0,5.4,0.4,0.1,9.5,62081.0,28353.0,1054.0
McCone,MT,858.0,154.0,1056.0,1128.0,956.0,155.0,65.0,0.0,1728.0,923.0,805.0,3.2,88.8,0.0,6.9,0.5,0.0,7.7,46193.0,28230.0,3546.0
McCook,SD,1794.0,623.0,2587.0,2900.0,2068.0,769.0,302.0,1.0,5515.0,2784.0,2731.0,3.2,94.6,0.8,0.5,0.0,0.0,9.3,60808.0,29254.0,2738.0
McCormick,SC,2651.0,2479.0,5215.0,5697.0,2958.0,2687.0,283.0,7.0,9694.0,5440.0,4254.0,0.9,49.2,47.5,0.2,0.4,0.0,20.1,40622.0,22836.0,2347.0
McCracken,KY,20774.0,9134.0,31294.0,33521.0,21820.0,11190.0,1299.0,12.0,65285.0,31169.0,34116.0,2.4,83.6,11.1,0.2,0.7,0.0,17.1,42894.0,29881.0,2214.0
McCreary,KY,5012.0,664.0,5776.0,6435.0,5664.0,725.0,266.0,1.0,17748.0,9710.0,8038.0,3.4,89.7,5.4,0.3,0.2,0.0,41.0,19264.0,11492.0,1218.0
McCulloch,TX,2546.0,480.0,3086.0,3430.0,2898.0,490.0,220.0,5.0,8145.0,4171.0,3974.0,31.6,62.2,2.0,0.0,0.0,0.0,16.3,42367.0,23398.0,2283.0
McCurtain,OK,8642.0,1799.0,10709.0,11467.0,9485.0,1858.0,1671.0,41.0,33026.0,16268.0,16758.0,5.7,63.1,8.0,12.8,0.6,0.8,23.6,34250.0,19040.0,682.0
McDonald,MO,6599.0,1329.0,8233.0,9050.0,7465.0,1437.0,1259.0,12.0,22753.0,11613.0,11140.0,11.6,78.4,1.8,2.3,1.4,1.6,19.0,41207.0,19577.0,980.0
McDonough,IL,6789.0,5278.0,12910.0,12290.0,7009.0,4973.0,828.0,22.0,31597.0,15563.0,16034.0,2.7,88.2,4.8,0.2,2.2,0.0,22.3,42911.0,22527.0,941.0
McDowell,NC,14517.0,4645.0,19557.0,22910.0,16852.0,5813.0,1379.0,32.0,45069.0,22706.0,22363.0,6.0,87.7,3.8,0.4,0.7,0.0,19.3,38776.0,20439.0,851.0
McDowell,WV,4614.0,1429.0,6179.0,6527.0,5148.0,1333.0,131.0,1.0,19707.0,10178.0,9529.0,1.6,88.7,8.2,0.1,0.0,0.0,34.9,25595.0,13985.0,963.0
McDuffie,GA,5432.0,3699.0,9268.0,10455.0,6169.0,4168.0,703.0,16.0,21488.0,10028.0,11460.0,2.9,54.2,40.3,0.0,0.5,0.8,26.0,40469.0,20436.0,1296.0
McHenry,IL,71117.0,59827.0,140145.0,162766.0,81479.0,77208.0,7265.0,121.0,308043.0,153503.0,154540.0,12.5,81.9,1.2,0.1,2.7,0.0,7.3,82230.0,36208.0,618.0
McHenry,ND,1991.0,474.0,2687.0,3003.0,2364.0,564.0,237.0,14.0,5951.0,3091.0,2860.0,2.3,95.1,0.2,1.6,0.1,0.0,7.9,61788.0,36874.0,4623.0
McIntosh,GA,3482.0,2298.0,5893.0,6696.0,4016.0,2612.0,316.0,8.0,14061.0,6896.0,7165.0,1.5,61.7,35.1,0.1,0.0,0.1,20.3,43285.0,25226.0,2532.0
McIntosh,ND,1095.0,233.0,1423.0,1455.0,1153.0,261.0,176.0,5.0,2680.0,1310.0,1370.0,2.2,95.1,0.0,0.3,1.0,0.0,9.9,46012.0,31133.0,2561.0
McIntosh,OK,5501.0,2122.0,7958.0,8335.0,6172.0,2031.0,526.0,10.0,19874.0,9812.0,10062.0,2.6,68.3,2.8,16.1,0.2,0.0,18.5,38163.0,22241.0,1079.0
McKean,PA,11159.0,3802.0,15572.0,19427.0,14067.0,5076.0,162.0,2.0,42070.0,21802.0,20268.0,2.1,93.5,2.5,0.1,0.4,0.0,17.3,45866.0,24868.0,1041.0
McKenzie,ND,3661.0,696.0,4594.0,5419.0,4482.0,814.0,591.0,4.0,11679.0,6243.0,5436.0,7.0,78.0,0.6,12.1,0.6,0.0,11.7,79316.0,38324.0,2463.0
McKinley,NM,4893.0,13162.0,20959.0,26406.0,7782.0,17969.0,4752.0,262.0,72849.0,35209.0,37640.0,14.1,9.1,0.5,73.3,0.9,0.0,37.5,30336.0,14077.0,634.0
McLean,IL,37081.0,35918.0,78995.0,87013.0,40365.0,43719.0,4500.0,38.0,173231.0,84327.0,88904.0,4.7,79.8,8.0,0.1,5.1,0.0,14.5,64573.0,32943.0,688.0
McLean,KY,3381.0,988.0,4566.0,4782.0,3633.0,1074.0,224.0,4.0,9361.0,4657.0,4704.0,1.3,96.3,0.3,0.2,0.6,0.0,19.2,44242.0,22884.0,1332.0
McLean,ND,3827.0,1070.0,5206.0,5536.0,4198.0,1230.0,651.0,10.0,9607.0,4974.0,4633.0,2.3,89.6,0.6,6.5,0.0,0.0,8.9,63926.0,36953.0,2024.0
McLennan,TX,48245.0,27046.0,78255.0,97617.0,59432.0,36550.0,10316.0,142.0,245720.0,119894.0,125826.0,25.6,56.7,14.2,0.2,1.5,0.0,19.3,46262.0,24273.0,645.0
McLeod,MN,12155.0,4978.0,18684.0,20888.0,13986.0,6413.0,657.0,4.0,35816.0,17850.0,17966.0,5.8,91.6,0.3,0.2,0.6,0.0,8.4,59869.0,30145.0,1394.0
McMinn,TN,14673.0,3507.0,18694.0,22815.0,18175.0,4357.0,1744.0,39.0,52569.0,25630.0,26939.0,3.7,89.7,3.6,0.2,0.6,0.1,19.7,39990.0,21583.0,1103.0
McMullen,TX,454.0,40.0,497.0,516.0,460.0,53.0,25.0,1.0,600.0,321.0,279.0,50.5,48.7,0.0,0.8,0.0,0.0,7.0,71389.0,33472.0,11546.0
McNairy,TN,7839.0,1847.0,10035.0,11267.0,9085.0,1943.0,1171.0,30.0,25945.0,12672.0,13273.0,2.0,90.1,5.7,0.2,0.1,0.0,21.6,34353.0,19745.0,1423.0
McPherson,KS,8407.0,3183.0,12443.0,13868.0,9562.0,3977.0,472.0,7.0,28792.0,14238.0,14554.0,4.0,91.8,1.0,0.5,0.5,0.0,7.6,56946.0,29508.0,1020.0
McPherson,NE,257.0,14.0,286.0,302.0,275.0,17.0,10.0,0.0,432.0,221.0,211.0,0.9,96.8,0.0,0.0,0.0,0.0,16.0,60714.0,27241.0,4094.0
McPherson,SD,892.0,192.0,1137.0,1324.0,1075.0,222.0,72.0,0.0,2366.0,1180.0,1186.0,2.2,89.8,0.1,6.6,0.6,0.0,17.0,41674.0,25975.0,3678.0
Meade,KS,1390.0,206.0,1675.0,1807.0,1508.0,261.0,146.0,1.0,4295.0,2163.0,2132.0,16.6,80.2,0.6,0.0,1.0,0.0,12.2,54167.0,25173.0,1665.0
Meade,KY,8660.0,3026.0,12229.0,14110.0,10184.0,3632.0,422.0,4.0,28452.0,14477.0,13975.0,3.8,89.5,3.2,0.8,0.6,0.0,13.1,53732.0,25119.0,1443.0
Meade,SD,8441.0,2223.0,11621.0,13670.0,9875.0,3285.0,1040.0,10.0,27066.0,14134.0,12932.0,4.1,88.0,1.8,2.3,1.2,0.0,8.8,54286.0,26896.0,1372.0
Meagher,MT,728.0,191.0,972.0,1110.0,833.0,258.0,84.0,4.0,2000.0,972.0,1028.0,4.1,93.5,0.0,1.2,0.0,0.0,15.8,41343.0,20095.0,2009.0
Mecklenburg,NC,154303.0,292258.0,461834.0,566192.0,178921.0,377501.0,34668.0,393.0,1034290.0,497122.0,537168.0,12.9,47.9,30.7,0.2,5.5,0.0,13.4,61695.0,35669.0,371.0
Mecklenburg,VA,8283.0,6571.0,15177.0,16204.0,9266.0,6803.0,904.0,35.0,30959.0,14944.0,16015.0,2.7,60.2,35.7,0.3,0.1,0.0,16.9,41126.0,22970.0,1165.0
Mecosta,MI,10305.0,5827.0,17149.0,21077.0,13265.0,7373.0,615.0,4.0,43181.0,21802.0,21379.0,2.1,91.5,2.5,0.4,0.7,0.0,22.5,43470.0,21978.0,854.0
Medina,OH,53811.0,31582.0,89360.0,104378.0,63451.0,39326.0,2197.0,44.0,176362.0,87232.0,89130.0,1.9,94.1,1.5,0.1,1.2,0.0,6.2,71595.0,34174.0,596.0
Medina,TX,12054.0,4624.0,17187.0,22568.0,15599.0,6731.0,1294.0,49.0,48548.0,25073.0,23475.0,51.3,44.5,2.3,0.3,0.6,0.0,12.7,59305.0,25572.0,1305.0
Meeker,MN,8103.0,3192.0,12198.0,13496.0,9358.0,3867.0,382.0,3.0,23105.0,11697.0,11408.0,3.8,94.3,0.6,0.1,0.3,0.1,8.3,59611.0,29216.0,867.0
Meigs,OH,6869.0,2157.0,9410.0,10764.0,8163.0,2452.0,238.0,12.0,23234.0,11517.0,11717.0,0.6,96.8,1.2,0.1,0.0,0.0,22.5,42105.0,22396.0,1429.0
Meigs,TN,3337.0,856.0,4311.0,5529.0,4464.0,1008.0,339.0,6.0,11830.0,5767.0,6063.0,1.5,94.5,1.4,0.3,0.2,0.0,16.6,39786.0,22542.0,1561.0
Mellette,SD,402.0,238.0,683.0,769.0,449.0,298.0,94.0,1.0,2062.0,1017.0,1045.0,5.2,41.1,0.0,53.0,0.0,0.0,42.6,31165.0,14264.0,1654.0
Menard,IL,4230.0,1808.0,6423.0,6889.0,4722.0,2003.0,193.0,1.0,12416.0,6080.0,6336.0,1.4,95.8,0.5,0.1,0.3,0.4,11.4,62368.0,32839.0,1901.0
Menard,TX,681.0,153.0,860.0,1023.0,819.0,196.0,77.0,0.0,2123.0,1159.0,964.0,37.3,59.0,0.6,0.6,0.0,0.0,9.8,37917.0,23613.0,3104.0
Mendocino,CA,3571.0,6905.0,11435.0,25171.0,6312.0,18303.0,1165.0,21.0,87497.0,43668.0,43829.0,24.5,65.9,0.6,3.3,1.7,0.2,19.1,46528.0,27093.0,1426.0
Menifee,KY,2010.0,700.0,2780.0,3102.0,2311.0,750.0,92.0,1.0,6381.0,3382.0,2999.0,0.9,97.8,0.1,0.0,0.3,0.0,20.1,39688.0,19744.0,1154.0
Menominee,MI,6704.0,3539.0,10765.0,12622.0,8120.0,4314.0,776.0,6.0,23389.0,11834.0,11555.0,1.7,93.3,0.3,2.3,0.4,0.0,13.5,44480.0,26151.0,1703.0
Menominee,WI,269.0,1003.0,1279.0,1590.0,278.0,1303.0,344.0,0.0,4506.0,2258.0,2248.0,6.0,8.8,0.5,82.2,0.4,0.0,35.8,38080.0,17197.0,1346.0
Merced,CA,18486.0,21856.0,42523.0,81356.0,35240.0,44260.0,9674.0,156.0,267390.0,135045.0,132345.0,58.2,28.8,3.0,0.3,7.3,0.1,23.3,46338.0,20120.0,574.0
Mercer,IL,4800.0,3061.0,8417.0,8750.0,5328.0,3212.0,339.0,6.0,15794.0,7830.0,7964.0,2.2,95.8,0.6,0.1,0.3,0.0,11.4,55649.0,27844.0,1199.0
Mercer,KY,7740.0,2395.0,10584.0,11735.0,8506.0,3033.0,387.0,6.0,21378.0,10652.0,10726.0,2.7,91.2,4.1,0.1,0.7,0.0,16.7,47574.0,24981.0,1128.0
Mercer,MO,1486.0,216.0,1739.0,1779.0,1541.0,222.0,37.0,0.0,3669.0,1835.0,1834.0,1.7,95.8,0.4,0.0,0.6,0.1,17.7,43314.0,20374.0,1755.0
Mercer,ND,3715.0,616.0,4564.0,4675.0,3856.0,704.0,531.0,3.0,8637.0,4451.0,4186.0,2.7,93.1,0.9,2.7,0.4,0.0,7.3,80337.0,36720.0,2575.0
Mercer,NJ,42604.0,93721.0,141332.0,158252.0,45926.0,109514.0,9438.0,640.0,373362.0,182693.0,190669.0,16.9,50.8,19.7,0.0,10.7,0.0,11.3,77027.0,40064.0,694.0
Mercer,OH,17200.0,3335.0,21315.0,23426.0,19145.0,3981.0,1761.0,30.0,40723.0,20484.0,20239.0,1.8,95.8,0.7,0.0,0.4,0.4,7.4,57052.0,27540.0,928.0
Mercer,PA,30034.0,17631.0,49594.0,56420.0,35282.0,20426.0,1146.0,27.0,113623.0,55992.0,57631.0,1.4,90.3,5.7,0.1,0.7,0.0,13.7,47340.0,25499.0,636.0
Mercer,WV,17362.0,4689.0,22919.0,25134.0,19237.0,5556.0,803.0,31.0,60963.0,29134.0,31829.0,1.1,90.4,6.1,0.3,0.6,0.0,21.4,37763.0,21698.0,906.0
Meriwether,GA,5216.0,3800.0,9181.0,10877.0,6524.0,4287.0,599.0,16.0,21152.0,10134.0,11018.0,2.1,56.3,38.4,0.2,0.6,0.0,22.7,36368.0,19679.0,1348.0
Merrick,NE,2914.0,601.0,3707.0,4267.0,3407.0,740.0,163.0,1.0,7829.0,3898.0,3931.0,4.1,92.9,0.6,0.2,0.1,0.0,10.0,53536.0,27223.0,1802.0
Merrimack,NH,37631.0,40056.0,81726.0,16697.0,7669.0,8725.0,951.0,29.0,147958.0,72864.0,75094.0,2.0,93.1,1.2,0.1,1.8,0.0,7.7,69856.0,34475.0,635.0
Mesa,CO,48129.0,20958.0,74876.0,85368.0,53344.0,30106.0,1757.0,16.0,148798.0,73478.0,75320.0,14.2,81.8,0.7,0.6,0.7,0.1,16.0,51971.0,27612.0,670.0
Metcalfe,KY,3491.0,976.0,4619.0,5014.0,3957.0,973.0,212.0,2.0,9990.0,4930.0,5060.0,1.5,95.1,0.7,0.2,0.5,0.0,23.1,35594.0,18449.0,1119.0
Miami,IN,9975.0,2766.0,13440.0,14493.0,10925.0,3235.0,780.0,5.0,36035.0,19016.0,17019.0,3.0,89.3,5.0,0.8,0.6,0.1,16.0,46666.0,22890.0,1434.0
Miami,KS,9839.0,3949.0,14712.0,17624.0,12116.0,5133.0,563.0,2.0,32976.0,16160.0,16816.0,3.0,93.1,1.5,0.8,0.3,0.0,7.7,63501.0,31611.0,1182.0
Miami,OH,36311.0,12832.0,51467.0,56968.0,40531.0,15420.0,2381.0,61.0,104081.0,51484.0,52597.0,1.6,92.8,2.1,0.1,1.3,0.0,9.9,54568.0,28051.0,788.0
Miami-Dade,FL,333666.0,623006.0,978670.0,1158600.0,532734.0,617647.0,186809.0,3662.0,2702602.0,1311997.0,1390605.0,67.5,13.7,16.3,0.1,1.5,0.0,19.0,46338.0,25481.0,212.0
Middlesex,NJ,108981.0,164887.0,282668.0,298231.0,109625.0,184898.0,22676.0,1449.0,837288.0,412127.0,425161.0,20.4,44.3,9.3,0.1,23.9,0.0,8.6,83133.0,36558.0,390.0
Middlesex,VA,3668.0,2107.0,5994.0,6764.0,4196.0,2491.0,148.0,11.0,10710.0,5279.0,5431.0,0.5,77.7,18.5,0.4,0.0,0.1,10.2,50483.0,29871.0,2293.0
Midland,MI,23877.0,15655.0,42379.0,49175.0,27675.0,20493.0,1179.0,14.0,83489.0,40954.0,42535.0,2.6,91.7,1.4,0.4,2.2,0.1,11.3,57117.0,33013.0,1109.0
Midland,TX,36896.0,9993.0,48753.0,58752.0,45463.0,12258.0,5540.0,95.0,159883.0,80338.0,79545.0,43.2,47.3,5.9,0.4,1.8,0.0,8.7,75815.0,38545.0,1300.0
Mifflin,PA,14050.0,3563.0,18239.0,21491.0,16663.0,4599.0,457.0,4.0,46452.0,22748.0,23704.0,1.4,96.1,0.6,0.1,0.6,0.0,13.5,46286.0,23568.0,827.0
Milam,TX,6340.0,2042.0,8607.0,10523.0,7950.0,2475.0,550.0,8.0,24479.0,12194.0,12285.0,25.8,62.9,8.4,0.1,0.5,0.0,16.0,41768.0,22911.0,1288.0
Millard,UT,3845.0,429.0,5211.0,5872.0,5145.0,603.0,0.0,0.0,12651.0,6462.0,6189.0,13.0,83.3,0.3,1.0,0.8,0.1,11.6,59312.0,23283.0,956.0
Mille Lacs,MN,8340.0,3709.0,12948.0,14666.0,9953.0,4403.0,498.0,20.0,25635.0,12847.0,12788.0,2.2,89.3,0.4,4.8,0.6,0.0,11.5,53737.0,25732.0,775.0
Miller,AR,11293.0,4273.0,16090.0,16506.0,11907.0,4235.0,1613.0,21.0,43760.0,21581.0,22179.0,3.1,69.4,24.4,0.7,0.5,0.1,21.0,41862.0,22227.0,1044.0
Miller,GA,1888.0,622.0,2540.0,2835.0,2066.0,749.0,316.0,2.0,5884.0,2885.0,2999.0,0.4,68.4,30.3,0.8,0.0,0.0,23.3,37255.0,21002.0,2033.0
Miller,MO,9285.0,1750.0,11414.0,12379.0,10175.0,2038.0,978.0,15.0,24947.0,12291.0,12656.0,1.8,95.0,0.4,1.2,0.5,0.0,16.5,41461.0,23346.0,1565.0
Mills,IA,5050.0,2080.0,7608.0,8247.0,5572.0,2500.0,477.0,3.0,14933.0,7487.0,7446.0,2.8,94.6,0.8,0.5,0.2,0.0,9.1,67949.0,31309.0,1404.0
Mills,TX,1949.0,242.0,2238.0,2502.0,2214.0,271.0,79.0,1.0,4887.0,2275.0,2612.0,18.3,81.3,0.2,0.0,0.1,0.0,14.9,46318.0,24858.0,3726.0
Milwaukee,WI,126091.0,288986.0,434970.0,458935.0,134355.0,317251.0,43482.0,593.0,956586.0,462784.0,493802.0,14.6,52.2,26.1,0.5,4.1,0.0,20.5,46784.0,26933.0,227.0
Miner,SD,706.0,281.0,1064.0,1138.0,787.0,320.0,148.0,2.0,2255.0,1167.0,1088.0,2.1,95.2,1.0,0.1,0.3,0.0,11.6,50658.0,28633.0,4110.0
Mineral,CO,344.0,237.0,652.0,754.0,425.0,317.0,21.0,0.0,834.0,433.0,401.0,12.6,83.8,1.6,0.0,0.4,0.0,12.0,50385.0,33018.0,3937.0
Mineral,MT,1322.0,515.0,1985.0,2562.0,1828.0,686.0,16.0,0.0,4194.0,2121.0,2073.0,1.3,96.5,0.2,0.3,0.7,0.0,20.1,40117.0,22894.0,2815.0
Mineral,NV,1179.0,637.0,1997.0,2179.0,1343.0,759.0,18.0,0.0,4471.0,2165.0,2306.0,11.1,58.1,0.8,21.6,4.6,0.0,20.3,39375.0,22791.0,2347.0
Mineral,WV,8957.0,2019.0,11410.0,12872.0,10040.0,2660.0,244.0,4.0,27421.0,13673.0,13748.0,0.9,94.2,3.3,0.0,0.4,0.0,14.8,40749.0,21888.0,902.0
Mingo,WV,7876.0,1365.0,9469.0,9987.0,8521.0,1385.0,654.0,10.0,25150.0,12190.0,12960.0,0.0,96.1,1.9,0.1,0.1,0.0,28.9,31227.0,19272.0,1276.0
Minidoka,ID,4887.0,1167.0,6870.0,7993.0,6265.0,1550.0,1260.0,9.0,20448.0,10304.0,10144.0,34.4,63.1,0.2,0.5,0.4,0.0,17.9,48021.0,21887.0,1567.0
Minnehaha,SD,42043.0,30610.0,78263.0,92326.0,49249.0,40482.0,12667.0,111.0,183660.0,92360.0,91300.0,4.7,83.6,4.7,2.3,1.9,0.0,11.0,57322.0,29551.0,495.0
Missaukee,MI,5386.0,1565.0,7301.0,8755.0,6648.0,1967.0,104.0,1.0,14982.0,7634.0,7348.0,2.7,94.4,0.4,0.6,0.2,0.0,15.9,42370.0,21805.0,672.0
Mississippi,AR,6988.0,5621.0,13075.0,12287.0,7262.0,4542.0,2412.0,69.0,43534.0,21030.0,22504.0,4.0,58.7,35.1,0.0,0.5,0.0,25.6,36417.0,20378.0,908.0
Mississippi,MO,3600.0,1458.0,5165.0,4756.0,3537.0,1178.0,464.0,6.0,13916.0,7495.0,6421.0,2.0,71.8,23.9,0.8,0.1,0.0,31.7,32212.0,17918.0,1571.0
Missoula,MT,21699.0,30740.0,57433.0,71969.0,26336.0,43351.0,2414.0,18.0,114231.0,57590.0,56641.0,3.1,89.8,0.4,2.5,1.4,0.0,15.9,49412.0,29681.0,1069.0
Mitchell,GA,4272.0,3492.0,7857.0,8963.0,4935.0,3995.0,850.0,46.0,22574.0,11748.0,10826.0,4.4,46.3,47.5,0.1,0.3,0.1,27.1,34122.0,16088.0,896.0
Mitchell,IA,3180.0,1879.0,5360.0,5815.0,3677.0,2053.0,322.0,1.0,10663.0,5288.0,5375.0,1.3,96.8,0.1,0.3,0.6,0.0,8.3,53675.0,27407.0,1744.0
Mitchell,KS,2216.0,469.0,2824.0,3039.0,2454.0,547.0,63.0,0.0,6230.0,3199.0,3031.0,2.2,95.6,0.7,0.4,0.5,0.0,14.8,44591.0,26108.0,2013.0
Mitchell,NC,6225.0,1585.0,7948.0,8960.0,7041.0,1852.0,247.0,4.0,15155.0,7433.0,7722.0,5.0,92.7,0.3,0.6,0.2,0.0,15.4,42534.0,22302.0,1311.0
Mitchell,TX,1780.0,353.0,2190.0,2578.0,2169.0,397.0,202.0,2.0,8774.0,5417.0,3357.0,39.3,48.7,10.3,0.3,0.4,0.0,7.9,52194.0,19741.0,1868.0
Mobile,AL,91087.0,68429.0,163387.0,181783.0,100605.0,78754.0,17298.0,322.0,414328.0,197968.0,216360.0,2.8,57.5,35.2,0.6,1.9,0.0,19.3,45802.0,24347.0,428.0
Modoc,CA,2413.0,798.0,3359.0,3805.0,2675.0,1063.0,51.0,0.0,9017.0,4659.0,4358.0,14.6,78.0,0.7,4.0,1.1,0.1,18.1,39296.0,22052.0,1610.0
Moffat,CO,5293.0,874.0,6510.0,6964.0,5627.0,1186.0,77.0,1.0,13056.0,6772.0,6284.0,14.9,81.4,1.0,0.5,0.1,0.6,10.1,53010.0,27331.0,1685.0
Mohave,AZ,54656.0,16485.0,74189.0,104667.0,78534.0,24831.0,4453.0,234.0,204691.0,103175.0,101516.0,15.9,78.0,1.0,2.1,1.2,0.1,18.6,41567.0,23527.0,630.0
Moniteau,MO,5344.0,1237.0,6808.0,7150.0,5738.0,1307.0,706.0,12.0,15904.0,8350.0,7554.0,4.6,89.7,3.4,0.7,0.0,0.0,11.9,50897.0,21305.0,1138.0
Monmouth,NJ,165305.0,135825.0,311474.0,359716.0,182304.0,172458.0,14415.0,873.0,627551.0,305192.0,322359.0,10.6,75.4,6.7,0.1,5.4,0.0,7.6,91807.0,46736.0,562.0
Mono,CA,1989.0,2551.0,4946.0,6713.0,2504.0,3998.0,194.0,2.0,14058.0,7433.0,6625.0,27.1,66.1,0.4,2.2,2.0,0.0,9.9,60595.0,30888.0,2023.0
Monona,IA,3115.0,1244.0,4525.0,4714.0,3248.0,1407.0,271.0,2.0,8865.0,4388.0,4477.0,0.8,95.2,0.1,2.6,0.2,0.0,14.9,41598.0,26829.0,1811.0
Monongalia,WV,18278.0,14568.0,35733.0,42072.0,20803.0,20282.0,2363.0,7.0,103715.0,53632.0,50083.0,2.1,88.3,3.7,0.1,3.3,0.0,21.3,49624.0,29285.0,1064.0
Monroe,AL,5771.0,4310.0,10185.0,10620.0,6129.0,4425.0,668.0,10.0,21745.0,10355.0,11390.0,1.3,54.5,40.8,1.3,0.5,0.0,33.7,26036.0,17264.0,1295.0
Monroe,AR,1400.0,1298.0,2778.0,2815.0,1545.0,1146.0,230.0,2.0,7420.0,3435.0,3985.0,2.5,54.4,40.8,0.0,0.5,0.0,28.6,31584.0,20486.0,1821.0
Monroe,FL,21885.0,18949.0,42434.0,48112.0,25688.0,21864.0,2334.0,25.0,76745.0,40218.0,36527.0,23.5,67.3,6.7,0.1,1.2,0.0,12.7,63030.0,39176.0,1453.0
Monroe,GA,8821.0,3570.0,12675.0,15592.0,11060.0,4384.0,774.0,55.0,26795.0,13475.0,13320.0,2.4,72.1,23.6,0.1,0.8,0.0,13.3,50666.0,30359.0,5406.0
Monroe,IA,2635.0,1053.0,3844.0,4085.0,2975.0,1078.0,280.0,12.0,7912.0,4029.0,3883.0,2.8,93.5,0.1,0.0,0.9,0.0,10.9,50179.0,25929.0,2612.0
Monroe,IL,12614.0,5522.0,19074.0,21024.0,14046.0,6489.0,1068.0,32.0,33739.0,16585.0,17154.0,1.5,96.5,0.4,0.1,0.7,0.0,5.3,74410.0,37043.0,1907.0
Monroe,IN,20527.0,34183.0,57623.0,63020.0,22062.0,39855.0,3557.0,39.0,144436.0,72005.0,72431.0,3.3,84.1,3.0,0.2,6.3,0.0,24.7,45689.0,26738.0,938.0
Monroe,KY,4278.0,601.0,4991.0,5330.0,4628.0,657.0,352.0,4.0,10645.0,5322.0,5323.0,3.0,93.6,2.5,0.0,0.2,0.1,23.5,35665.0,21985.0,2036.0
Monroe,MI,43255.0,26859.0,74101.0,87148.0,52710.0,32975.0,2206.0,42.0,149619.0,73905.0,75714.0,3.5,91.5,2.3,0.3,0.6,0.0,11.2,59479.0,29245.0,655.0
Monroe,MO,3159.0,853.0,4147.0,4467.0,3466.0,931.0,192.0,2.0,8676.0,4390.0,4286.0,1.6,93.3,3.4,0.1,0.2,0.2,13.0,42011.0,22255.0,1033.0
Monroe,MS,10107.0,5485.0,15781.0,14461.0,9677.0,4565.0,1577.0,74.0,35967.0,17148.0,18819.0,1.2,67.0,30.1,0.0,0.2,0.0,19.2,39444.0,21643.0,1114.0
Monroe,NY,128871.0,174063.0,320164.0,276241.0,122995.0,146403.0,7705.0,300.0,748680.0,361649.0,387031.0,8.3,71.0,14.5,0.2,3.6,0.0,14.8,55272.0,31291.0,357.0
Monroe,OH,4781.0,1647.0,6686.0,7066.0,5392.0,1597.0,201.0,18.0,14239.0,7140.0,7099.0,0.5,98.9,0.1,0.0,0.1,0.0,19.7,43299.0,23154.0,1544.0
Monroe,PA,31706.0,31930.0,65944.0,83499.0,38640.0,43844.0,2081.0,135.0,167306.0,82610.0,84696.0,14.9,67.6,13.0,0.2,2.2,0.0,11.1,61430.0,27439.0,588.0
Monroe,TN,13361.0,3184.0,17050.0,20749.0,16742.0,3760.0,1546.0,29.0,45698.0,22571.0,23127.0,4.2,91.1,1.9,0.9,0.4,0.0,20.4,36931.0,20353.0,1305.0
Monroe,WI,11442.0,7047.0,19554.0,22564.0,13775.0,8432.0,1267.0,8.0,45303.0,22893.0,22410.0,4.2,91.2,1.5,0.9,0.8,0.0,12.6,56479.0,26724.0,800.0
Monroe,WV,4337.0,1089.0,5670.0,6490.0,5068.0,1345.0,266.0,8.0,13517.0,6678.0,6839.0,1.3,96.3,0.6,0.5,0.0,0.0,17.2,36684.0,22830.0,1646.0
Montague,TX,7526.0,885.0,8604.0,9812.0,8613.0,1097.0,299.0,6.0,19406.0,9512.0,9894.0,10.7,86.3,0.2,0.3,0.1,0.0,15.5,46592.0,26278.0,1905.0
Montcalm,MI,16907.0,7874.0,26556.0,32086.0,21815.0,9703.0,790.0,12.0,62956.0,32441.0,30515.0,3.4,92.0,2.0,0.5,0.5,0.1,17.5,44651.0,21509.0,646.0
Monterey,CA,19580.0,47387.0,70861.0,155994.0,43439.0,109145.0,11752.0,96.0,433168.0,221016.0,212152.0,57.9,30.6,2.5,0.2,5.6,0.5,14.7,63249.0,27168.0,479.0
Montezuma,CO,7771.0,3920.0,12706.0,15421.0,9267.0,5802.0,229.0,5.0,25770.0,12664.0,13106.0,12.2,73.1,0.2,11.8,0.1,0.1,16.8,45645.0,24440.0,1046.0
Montgomery,AL,33928.0,58669.0,94572.0,98476.0,33122.0,64065.0,10702.0,210.0,227120.0,107470.0,119650.0,3.4,35.2,57.1,0.1,2.4,0.0,20.8,46545.0,26712.0,610.0
Montgomery,AR,2573.0,735.0,3471.0,3839.0,3021.0,722.0,188.0,8.0,9059.0,4487.0,4572.0,4.1,90.9,0.3,1.8,1.0,0.0,18.1,35252.0,21480.0,1748.0
Montgomery,GA,2668.0,847.0,3560.0,3966.0,2960.0,979.0,377.0,10.0,8962.0,4593.0,4369.0,6.5,64.5,26.0,0.2,0.3,0.0,19.5,40308.0,20114.0,1479.0
