cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Unemployment
651.0,18.0,20084.0,10015.0,10069.0,4.1,93.6,0.3,0.1,0.9,0.0,3.1
670.0,18.0,23227.0,10910.0,12317.0,3.7,52.1,41.8,0.4,1.2,0.0,9.6
93.0,7.0,5547.0,2856.0,2691.0,45.1,53.7,0.6,0.5,0.0,0.1,1.9
361.0,7.0,13904.0,6948.0,6956.0,1.0,96.7,0.6,0.1,0.2,0.0,8.0
192.0,2.0,17167.0,8429.0,8738.0,0.7,89.4,5.8,0.0,0.7,0.0,5.8
280.0,2.0,28800.0,14284.0,14516.0,4.5,91.7,0.9,0.8,0.5,0.0,7.6
83.0,2.0,4122.0,2200.0,1922.0,24.3,71.9,0.0,0.3,2.5,0.0,2.8
540.0,10.0,61569.0,31695.0,29874.0,9.2,81.4,1.0,2.5,1.5,0.3,8.3
182.0,6.0,27000.0,13010.0,13990.0,0.6,96.8,0.3,0.1,0.1,0.0,7.7
172.0,2.0,14594.0,7017.0,7577.0,2.7,88.7,6.1,0.1,0.2,0.0,7.9
1122.0,54.0,36744.0,18249.0,18495.0,41.4,44.9,10.2,0.4,2.0,0.1,6.4
137.0,0.0,8830.0,4229.0,4601.0,0.7,85.8,10.5,0.0,0.3,0.0,1.4
524.0,17.0,164094.0,81933.0,82161.0,11.0,30.5,0.5,0.1,28.5,10.0,4.9
3661.0,39.0,87606.0,42201.0,45405.0,5.4,79.8,11.6,0.4,0.9,0.0,6.2
4322.0,151.0,57471.0,28522.0,28949.0,95.3,2.6,0.2,1.2,0.4,0.1,12.9
1018.0,15.0,40929.0,20424.0,20505.0,3.3,65.4,0.5,14.3,0.4,0.3,5.3
1416.0,14.0,37919.0,18800.0,19119.0,7.8,79.7,1.0,5.4,0.4,0.1,3.8
65.0,0.0,1728.0,923.0,805.0,3.2,88.8,0.0,6.9,0.5,0.0,1.2
302.0,1.0,5515.0,2784.0,2731.0,3.2,94.6,0.8,0.5,0.0,0.0,2.5
283.0,7.0,9694.0,5440.0,4254.0,0.9,49.2,47.5,0.2,0.4,0.0,15.3
1299.0,12.0,65285.0,31169.0,34116.0,2.4,83.6,11.1,0.2,0.7,0.0,4.9
266.0,1.0,17748.0,9710.0,8038.0,3.4,89.7,5.4,0.3,0.2,0.0,15.8
220.0,5.0,8145.0,4171.0,3974.0,31.6,62.2,2.0,0.0,0.0,0.0,3.2
1671.0,41.0,33026.0,16268.0,16758.0,5.7,63.1,8.0,12.8,0.6,0.8,5.7
1259.0,12.0,22753.0,11613.0,11140.0,11.6,78.4,1.8,2.3,1.4,1.6,6.2
828.0,22.0,31597.0,15563.0,16034.0,2.7,88.2,4.8,0.2,2.2,0.0,8.6
1379.0,32.0,45069.0,22706.0,22363.0,6.0,87.7,3.8,0.4,0.7,0.0,7.4
131.0,1.0,19707.0,10178.0,9529.0,1.6,88.7,8.2,0.1,0.0,0.0,11.2
703.0,16.0,21488.0,10028.0,11460.0,2.9,54.2,40.3,0.0,0.5,0.8,8.1
7265.0,121.0,308043.0,153503.0,154540.0,12.5,81.9,1.2,0.1,2.7,0.0,5.4
237.0,14.0,5951.0,3091.0,2860.0,2.3,95.1,0.2,1.6,0.1,0.0,2.2
316.0,8.0,14061.0,6896.0,7165.0,1.5,61.7,35.1,0.1,0.0,0.1,9.2
176.0,5.0,2680.0,1310.0,1370.0,2.2,95.1,0.0,0.3,1.0,0.0,1.7
526.0,10.0,19874.0,9812.0,10062.0,2.6,68.3,2.8,16.1,0.2,0.0,8.5
162.0,2.0,42070.0,21802.0,20268.0,2.1,93.5,2.5,0.1,0.4,0.0,7.5
591.0,4.0,11679.0,6243.0,5436.0,7.0,78.0,0.6,12.1,0.6,0.0,3.9
4752.0,262.0,72849.0,35209.0,37640.0,14.1,9.1,0.5,73.3,0.9,0.0,16.1
4500.0,38.0,173231.0,84327.0,88904.0,4.7,79.8,8.0,0.1,5.1,0.0,3.9
224.0,4.0,9361.0,4657.0,4704.0,1.3,96.3,0.3,0.2,0.6,0.0,7.1
651.0,10.0,9607.0,4974.0,4633.0,2.3,89.6,0.6,6.5,0.0,0.0,1.6
10316.0,142.0,245720.0,119894.0,125826.0,25.6,56.7,14.2,0.2,1.5,0.0,5.1
657.0,4.0,35816.0,17850.0,17966.0,5.8,91.6,0.3,0.2,0.6,0.0,3.0
1744.0,39.0,52569.0,25630.0,26939.0,3.7,89.7,3.6,0.2,0.6,0.1,8.3
25.0,1.0,600.0,321.0,279.0,50.5,48.7,0.0,0.8,0.0,0.0,26.3
1171.0,30.0,25945.0,12672.0,13273.0,2.0,90.1,5.7,0.2,0.1,0.0,13.6
472.0,7.0,28792.0,14238.0,14554.0,4.0,91.8,1.0,0.5,0.5,0.0,2.5
10.0,0.0,432.0,221.0,211.0,0.9,96.8,0.0,0.0,0.0,0.0,0.0
72.0,0.0,2366.0,1180.0,1186.0,2.2,89.8,0.1,6.6,0.6,0.0,6.7
146.0,1.0,4295.0,2163.0,2132.0,16.6,80.2,0.6,0.0,1.0,0.0,2.8
422.0,4.0,28452.0,14477.0,13975.0,3.8,89.5,3.2,0.8,0.6,0.0,8.2
1040.0,10.0,27066.0,14134.0,12932.0,4.1,88.0,1.8,2.3,1.2,0.0,1.3
84.0,4.0,2000.0,972.0,1028.0,4.1,93.5,0.0,1.2,0.0,0.0,3.5
34668.0,393.0,1034290.0,497122.0,537168.0,12.9,47.9,30.7,0.2,5.5,0.0,6.8
904.0,35.0,30959.0,14944.0,16015.0,2.7,60.2,35.7,0.3,0.1,0.0,5.0
615.0,4.0,43181.0,21802.0,21379.0,2.1,91.5,2.5,0.4,0.7,0.0,8.7
2197.0,44.0,176362.0,87232.0,89130.0,1.9,94.1,1.5,0.1,1.2,0.0,3.6
1294.0,49.0,48548.0,25073.0,23475.0,51.3,44.5,2.3,0.3,0.6,0.0,5.3
382.0,3.0,23105.0,11697.0,11408.0,3.8,94.3,0.6,0.1,0.3,0.1,2.9
238.0,12.0,23234.0,11517.0,11717.0,0.6,96.8,1.2,0.1,0.0,0.0,10.4
339.0,6.0,11830.0,5767.0,6063.0,1.5,94.5,1.4,0.3,0.2,0.0,9.9
94.0,1.0,2062.0,1017.0,1045.0,5.2,41.1,0.0,53.0,0.0,0.0,6.6
193.0,1.0,12416.0,6080.0,6336.0,1.4,95.8,0.5,0.1,0.3,0.4,4.6
77.0,0.0,2123.0,1159.0,964.0,37.3,59.0,0.6,0.6,0.0,0.0,5.1
1165.0,21.0,87497.0,43668.0,43829.0,24.5,65.9,0.6,3.3,1.7,0.2,10.4
92.0,1.0,6381.0,3382.0,2999.0,0.9,97.8,0.1,0.0,0.3,0.0,5.4
776.0,6.0,23389.0,11834.0,11555.0,1.7,93.3,0.3,2.3,0.4,0.0,5.9
344.0,0.0,4506.0,2258.0,2248.0,6.0,8.8,0.5,82.2,0.4,0.0,8.1
9674.0,156.0,267390.0,135045.0,132345.0,58.2,28.8,3.0,0.3,7.3,0.1,14.6
339.0,6.0,15794.0,7830.0,7964.0,2.2,95.8,0.6,0.1,0.3,0.0,6.5
387.0,6.0,21378.0,10652.0,10726.0,2.7,91.2,4.1,0.1,0.7,0.0,9.1
37.0,0.0,3669.0,1835.0,1834.0,1.7,95.8,0.4,0.0,0.6,0.1,3.5
531.0,3.0,8637.0,4451.0,4186.0,2.7,93.1,0.9,2.7,0.4,0.0,1.3
9438.0,640.0,373362.0,182693.0,190669.0,16.9,50.8,19.7,0.0,10.7,0.0,7.5
1761.0,30.0,40723.0,20484.0,20239.0,1.8,95.8,0.7,0.0,0.4,0.4,3.9
1146.0,27.0,113623.0,55992.0,57631.0,1.4,90.3,5.7,0.1,0.7,0.0,5.8
803.0,31.0,60963.0,29134.0,31829.0,1.1,90.4,6.1,0.3,0.6,0.0,6.2
599.0,16.0,21152.0,10134.0,11018.0,2.1,56.3,38.4,0.2,0.6,0.0,8.1
163.0,1.0,7829.0,3898.0,3931.0,4.1,92.9,0.6,0.2,0.1,0.0,3.3
951.0,29.0,147958.0,72864.0,75094.0,2.0,93.1,1.2,0.1,1.8,0.0,4.0
1757.0,16.0,148798.0,73478.0,75320.0,14.2,81.8,0.7,0.6,0.7,0.1,8.0
212.0,2.0,9990.0,4930.0,5060.0,1.5,95.1,0.7,0.2,0.5,0.0,5.8
780.0,5.0,36035.0,19016.0,17019.0,3.0,89.3,5.0,0.8,0.6,0.1,7.8
563.0,2.0,32976.0,16160.0,16816.0,3.0,93.1,1.5,0.8,0.3,0.0,4.4
2381.0,61.0,104081.0,51484.0,52597.0,1.6,92.8,2.1,0.1,1.3,0.0,5.5
186809.0,3662.0,2702602.0,1311997.0,1390605.0,67.5,13.7,16.3,0.1,1.5,0.0,7.4
22676.0,1449.0,837288.0,412127.0,425161.0,20.4,44.3,9.3,0.1,23.9,0.0,6.4
148.0,11.0,10710.0,5279.0,5431.0,0.5,77.7,18.5,0.4,0.0,0.1,6.3
1179.0,14.0,83489.0,40954.0,42535.0,2.6,91.7,1.4,0.4,2.2,0.1,7.0
5540.0,95.0,159883.0,80338.0,79545.0,43.2,47.3,5.9,0.4,1.8,0.0,3.5
457.0,4.0,46452.0,22748.0,23704.0,1.4,96.1,0.6,0.1,0.6,0.0,4.2
550.0,8.0,24479.0,12194.0,12285.0,25.8,62.9,8.4,0.1,0.5,0.0,5.5
0.0,0.0,12651.0,6462.0,6189.0,13.0,83.3,0.3,1.0,0.8,0.1,2.9
498.0,20.0,25635.0,12847.0,12788.0,2.2,89.3,0.4,4.8,0.6,0.0,6.6
1613.0,21.0,43760.0,21581.0,22179.0,3.1,69.4,24.4,0.7,0.5,0.1,8.0
316.0,2.0,5884.0,2885.0,2999.0,0.4,68.4,30.3,0.8,0.0,0.0,5.7
978.0,15.0,24947.0,12291.0,12656.0,1.8,95.0,0.4,1.2,0.5,0.0,7.1
477.0,3.0,14933.0,7487.0,7446.0,2.8,94.6,0.8,0.5,0.2,0.0,3.2
79.0,1.0,4887.0,2275.0,2612.0,18.3,81.3,0.2,0.0,0.1,0.0,2.9
43482.0,593.0,956586.0,462784.0,493802.0,14.6,52.2,26.1,0.5,4.1,0.0,7.1
148.0,2.0,2255.0,1167.0,1088.0,2.1,95.2,1.0,0.1,0.3,0.0,2.0
21.0,0.0,834.0,433.0,401.0,12.6,83.8,1.6,0.0,0.4,0.0,1.6
16.0,0.0,4194.0,2121.0,2073.0,1.3,96.5,0.2,0.3,0.7,0.0,7.4
18.0,0.0,4471.0,2165.0,2306.0,11.1,58.1,0.8,21.6,4.6,0.0,20.6
244.0,4.0,27421.0,13673.0,13748.0,0.9,94.2,3.3,0.0,0.4,0.0,6.9
654.0,10.0,25150.0,12190.0,12960.0,0.0,96.1,1.9,0.1,0.1,0.0,15.6
1260.0,9.0,20448.0,10304.0,10144.0,34.4,63.1,0.2,0.5,0.4,0.0,3.9
12667.0,111.0,183660.0,92360.0,91300.0,4.7,83.6,4.7,2.3,1.9,0.0,3.4
104.0,1.0,14982.0,7634.0,7348.0,2.7,94.4,0.4,0.6,0.2,0.0,7.0
2412.0,69.0,43534.0,21030.0,22504.0,4.0,58.7,35.1,0.0,0.5,0.0,11.6
464.0,6.0,13916.0,7495.0,6421.0,2.0,71.8,23.9,0.8,0.1,0.0,10.0
2414.0,18.0,114231.0,57590.0,56641.0,3.1,89.8,0.4,2.5,1.4,0.0,6.0
850.0,46.0,22574.0,11748.0,10826.0,4.4,46.3,47.5,0.1,0.3,0.1,15.2
322.0,1.0,10663.0,5288.0,5375.0,1.3,96.8,0.1,0.3,0.6,0.0,3.6
63.0,0.0,6230.0,3199.0,3031.0,2.2,95.6,0.7,0.4,0.5,0.0,3.8
247.0,4.0,15155.0,7433.0,7722.0,5.0,92.7,0.3,0.6,0.2,0.0,4.7
202.0,2.0,8774.0,5417.0,3357.0,39.3,48.7,10.3,0.3,0.4,0.0,6.4
17298.0,322.0,414328.0,197968.0,216360.0,2.8,57.5,35.2,0.6,1.9,0.0,7.5
51.0,0.0,9017.0,4659.0,4358.0,14.6,78.0,0.7,4.0,1.1,0.1,7.5
77.0,1.0,13056.0,6772.0,6284.0,14.9,81.4,1.0,0.5,0.1,0.6,3.6
4453.0,234.0,204691.0,103175.0,101516.0,15.9,78.0,1.0,2.1,1.2,0.1,10.1
706.0,12.0,15904.0,8350.0,7554.0,4.6,89.7,3.4,0.7,0.0,0.0,5.7
14415.0,873.0,627551.0,305192.0,322359.0,10.6,75.4,6.7,0.1,5.4,0.0,6.0
194.0,2.0,14058.0,7433.0,6625.0,27.1,66.1,0.4,2.2,2.0,0.0,3.6
271.0,2.0,8865.0,4388.0,4477.0,0.8,95.2,0.1,2.6,0.2,0.0,3.2
2363.0,7.0,103715.0,53632.0,50083.0,2.1,88.3,3.7,0.1,3.3,0.0,6.1
668.0,10.0,21745.0,10355.0,11390.0,1.3,54.5,40.8,1.3,0.5,0.0,21.6
230.0,2.0,7420.0,3435.0,3985.0,2.5,54.4,40.8,0.0,0.5,0.0,9.1
2334.0,25.0,76745.0,40218.0,36527.0,23.5,67.3,6.7,0.1,1.2,0.0,3.7
774.0,55.0,26795.0,13475.0,13320.0,2.4,72.1,23.6,0.1,0.8,0.0,9.4
280.0,12.0,7912.0,4029.0,3883.0,2.8,93.5,0.1,0.0,0.9,0.0,5.6
1068.0,32.0,33739.0,16585.0,17154.0,1.5,96.5,0.4,0.1,0.7,0.0,4.4
3557.0,39.0,144436.0,72005.0,72431.0,3.3,84.1,3.0,0.2,6.3,0.0,6.3
352.0,4.0,10645.0,5322.0,5323.0,3.0,93.6,2.5,0.0,0.2,0.1,7.7
2206.0,42.0,149619.0,73905.0,75714.0,3.5,91.5,2.3,0.3,0.6,0.0,5.9
192.0,2.0,8676.0,4390.0,4286.0,1.6,93.3,3.4,0.1,0.2,0.2,4.5
1577.0,74.0,35967.0,17148.0,18819.0,1.2,67.0,30.1,0.0,0.2,0.0,7.4
7705.0,300.0,748680.0,361649.0,387031.0,8.3,71.0,14.5,0.2,3.6,0.0,6.6
201.0,18.0,14239.0,7140.0,7099.0,0.5,98.9,0.1,0.0,0.1,0.0,5.9
2081.0,135.0,167306.0,82610.0,84696.0,14.9,67.6,13.0,0.2,2.2,0.0,9.2
1546.0,29.0,45698.0,22571.0,23127.0,4.2,91.1,1.9,0.9,0.4,0.0,9.3
1267.0,8.0,45303.0,22893.0,22410.0,4.2,91.2,1.5,0.9,0.8,0.0,4.7
266.0,8.0,13517.0,6678.0,6839.0,1.3,96.3,0.6,0.5,0.0,0.0,9.0
299.0,6.0,19406.0,9512.0,9894.0,10.7,86.3,0.2,0.3,0.1,0.0,6.6
790.0,12.0,62956.0,32441.0,30515.0,3.4,92.0,2.0,0.5,0.5,0.1,7.0
11752.0,96.0,433168.0,221016.0,212152.0,57.9,30.6,2.5,0.2,5.6,0.5,6.0
229.0,5.0,25770.0,12664.0,13106.0,12.2,73.1,0.2,11.8,0.1,0.1,5.9
10702.0,210.0,227120.0,107470.0,119650.0,3.4,35.2,57.1,0.1,2.4,0.0,7.6
188.0,8.0,9059.0,4487.0,4572.0,4.1,90.9,0.3,1.8,1.0,0.0,4.4
377.0,10.0,8962.0,4593.0,4369.0,6.5,64.5,26.0,0.2,0.3,0.0,6.6
213.0,7.0,10239.0,4931.0,5308.0,3.6,94.1,0.0,0.4,0.0,0.0,6.7
687.0,17.0,29173.0,15199.0,13974.0,1.7,90.9,6.0,0.2,0.1,0.0,5.8
736.0,22.0,38288.0,19432.0,18856.0,4.7,92.2,0.8,0.2,0.8,0.0,4.4
706.0,6.0,33463.0,16580.0,16883.0,6.2,80.1,5.3,3.0,1.0,0.2,5.8
571.0,6.0,27550.0,13645.0,13905.0,2.7,93.0,2.8,0.3,0.0,0.1,7.9
26114.0,873.0,1039198.0,501571.0,537627.0,19.0,45.0,17.6,0.1,14.7,0.0,5.4
191.0,1.0,11618.0,5798.0,5820.0,1.8,94.4,1.4,0.1,0.1,0.2,5.8
575.0,23.0,10309.0,4769.0,5540.0,2.3,52.4,42.0,0.0,0.3,0.0,9.1
1213.0,38.0,27445.0,13584.0,13861.0,15.4,63.3,18.6,0.2,1.5,0.0,5.9
273.0,4.0,49500.0,24352.0,25148.0,13.2,82.6,1.2,0.1,0.7,0.0,7.3
12156.0,190.0,531987.0,256138.0,275849.0,2.7,71.4,20.5,0.2,2.0,0.0,8.0
14421.0,895.0,818677.0,397990.0,420687.0,4.9,76.6,8.8,0.1,7.3,0.0,5.2
4480.0,61.0,192120.0,96196.0,95924.0,9.7,64.6,18.6,0.5,2.1,0.4,7.5
14175.0,182.0,535187.0,265034.0,270153.0,23.0,67.9,4.5,0.1,2.8,0.1,4.9
2958.0,5.0,97692.0,50448.0,47244.0,3.1,83.9,4.3,0.3,6.5,0.0,4.3
37.0,0.0,9290.0,4711.0,4579.0,1.3,96.2,0.2,0.8,0.0,0.0,12.7
311.0,11.0,18302.0,8858.0,9444.0,2.5,92.1,1.8,0.0,3.1,0.0,4.4
493.0,13.0,40908.0,20182.0,20726.0,20.5,76.2,0.4,0.5,0.7,0.3,8.0
240.0,3.0,6496.0,3312.0,3184.0,3.6,77.6,0.6,10.8,2.1,0.0,4.9
2314.0,46.0,94191.0,45332.0,48859.0,6.4,77.2,12.5,0.9,1.2,0.0,6.3
286.0,2.0,6302.0,3108.0,3194.0,0.2,93.3,1.7,1.6,2.0,0.0,5.0
1352.0,22.0,22016.0,11466.0,10550.0,54.1,33.7,3.2,0.3,7.9,0.0,4.1
15.0,0.0,4605.0,2286.0,2319.0,79.0,14.0,0.1,0.0,0.0,0.0,8.2
900.0,27.0,26290.0,12505.0,13785.0,1.3,49.5,47.9,0.1,0.4,0.0,6.1
4523.0,36.0,119157.0,58761.0,60396.0,8.0,76.4,12.3,0.5,0.7,0.0,6.5
913.0,48.0,28123.0,13997.0,14126.0,35.8,59.2,2.9,0.3,0.5,0.1,4.5
540.0,6.0,18013.0,8558.0,9455.0,3.1,71.6,23.5,0.1,0.1,0.0,5.7
1064.0,26.0,34442.0,17319.0,17123.0,2.3,89.0,6.1,0.2,0.7,0.0,6.1
1079.0,41.0,69533.0,34307.0,35226.0,1.5,96.3,0.4,0.1,0.7,0.0,5.7
152.0,0.0,13281.0,7397.0,5884.0,1.2,93.2,3.3,0.1,0.7,0.0,8.1
745.0,8.0,20097.0,10028.0,10069.0,2.1,94.4,0.8,0.5,0.1,0.0,7.3
104.0,0.0,14773.0,7395.0,7378.0,0.9,92.4,3.4,0.1,0.2,0.0,5.5
463.0,7.0,21639.0,12088.0,9551.0,1.2,93.3,5.0,0.1,0.0,0.0,7.6
0.0,0.0,11014.0,5617.0,5397.0,2.6,95.3,0.4,0.0,0.6,0.1,3.4
157.0,0.0,17510.0,8623.0,8887.0,1.4,95.7,0.7,0.2,0.4,0.0,11.1
134.0,0.0,4903.0,2460.0,2443.0,15.4,82.1,0.8,0.5,0.1,0.0,3.7
65.0,0.0,5605.0,2752.0,2853.0,4.5,92.3,0.1,0.2,0.5,0.0,2.3
9357.0,839.0,498847.0,244480.0,254367.0,13.0,72.0,3.0,0.0,10.1,0.0,5.2
236.0,5.0,12530.0,6022.0,6508.0,9.2,65.1,23.6,0.4,0.1,0.1,9.9
903.0,9.0,32880.0,16616.0,16264.0,1.6,95.9,0.6,0.2,0.5,0.0,4.6
474.0,2.0,34935.0,17467.0,17468.0,1.4,96.1,0.7,0.1,0.0,0.0,4.3
559.0,7.0,11153.0,5724.0,5429.0,35.1,60.7,0.3,0.7,0.6,0.3,4.8
56.0,2.0,2931.0,1534.0,1397.0,22.6,72.4,0.8,0.0,0.1,0.0,8.7
2552.0,54.0,30059.0,15395.0,14664.0,2.7,90.9,0.6,4.0,0.1,0.0,2.4
17.0,0.0,1114.0,575.0,539.0,16.3,76.5,3.5,0.0,0.0,0.0,8.1
496.0,6.0,14711.0,7173.0,7538.0,1.2,97.0,0.6,0.2,0.2,0.0,3.0
581.0,9.0,9986.0,5519.0,4467.0,7.0,62.9,1.1,25.9,0.4,0.0,4.7
1572.0,19.0,39386.0,19742.0,19644.0,11.0,80.8,3.4,0.1,2.4,0.0,5.0
995.0,14.0,31153.0,15763.0,15390.0,1.5,92.1,4.9,0.2,0.2,0.0,9.6
9894.0,172.0,788459.0,390542.0,397917.0,11.3,70.5,5.3,0.6,7.0,0.6,6.8
1105.0,10.0,39444.0,19397.0,20047.0,14.3,83.3,1.0,0.1,0.4,0.0,7.4
314.0,3.0,8394.0,4178.0,4216.0,3.6,93.8,0.6,0.2,1.1,0.0,3.6
337.0,3.0,13797.0,6918.0,6879.0,6.0,73.2,1.7,8.3,0.6,0.0,3.9
1620.0,58.0,42923.0,21256.0,21667.0,17.5,77.8,1.9,0.2,1.1,0.1,3.5
6419.0,175.0,198647.0,97309.0,101338.0,7.5,41.1,45.0,0.3,2.4,0.2,10.0
2558.0,84.0,172707.0,85918.0,86789.0,5.4,76.5,13.5,0.5,0.5,0.0,8.9
1096.0,4.0,85933.0,41718.0,44215.0,1.0,91.8,3.1,0.2,0.4,0.0,6.9
2461.0,28.0,69471.0,33978.0,35493.0,5.9,56.6,10.7,18.0,0.7,0.0,6.9
128.0,2.0,4766.0,2368.0,2398.0,2.4,92.9,0.8,0.7,1.5,0.0,5.6
1820.0,70.0,65411.0,31297.0,34114.0,18.9,59.9,17.2,0.3,1.6,0.0,8.6
119.0,0.0,3569.0,1764.0,1805.0,2.5,96.9,0.1,0.3,0.1,0.1,2.0
0.0,0.0,10912.0,5804.0,5108.0,8.6,73.8,8.0,0.6,2.4,0.1,3.8
2040.0,16.0,141005.0,70311.0,70694.0,33.7,53.2,2.0,0.3,7.8,0.2,5.4
3550.0,80.0,94125.0,45178.0,48947.0,6.7,50.9,39.2,0.7,0.9,0.0,7.9
2504.0,52.0,78435.0,38706.0,39729.0,3.8,87.5,6.1,0.4,0.9,0.0,5.7
50294.0,2216.0,1363069.0,661718.0,701351.0,16.4,61.4,11.0,0.1,9.0,0.0,4.9
1510.0,30.0,39051.0,18610.0,20441.0,2.2,52.7,40.9,1.1,0.7,0.0,13.6
1688.0,8.0,81023.0,41061.0,39962.0,8.2,87.0,1.2,0.6,0.8,0.0,5.1
6538.0,241.0,107902.0,54037.0,53865.0,11.2,41.6,0.7,43.2,0.6,0.1,16.3
1472.0,34.0,48239.0,23726.0,24513.0,26.2,57.3,13.1,0.3,0.6,1.0,9.4
1100.0,4.0,45131.0,22276.0,22855.0,2.1,90.6,5.3,0.1,0.4,0.0,5.9
177.0,3.0,2971.0,1530.0,1441.0,2.5,96.7,0.0,0.3,0.0,0.0,0.5
141.0,2.0,14863.0,7224.0,7639.0,3.9,81.6,12.6,0.2,0.4,0.0,3.7
315.0,2.0,10095.0,5083.0,5012.0,1.8,95.6,0.5,0.5,0.3,0.0,1.8
175.0,0.0,7041.0,3476.0,3565.0,2.6,94.3,1.4,0.6,0.7,0.0,5.7
274.0,0.0,16209.0,7935.0,8274.0,5.0,90.6,1.0,0.4,0.4,0.0,2.9
1901.0,111.0,29437.0,14095.0,15342.0,1.9,58.9,20.9,15.7,0.4,0.0,8.5
148.0,9.0,3001.0,1527.0,1474.0,10.7,88.5,0.2,0.2,0.3,0.0,2.6
335.0,14.0,8528.0,4444.0,4084.0,0.4,63.4,33.4,0.1,1.4,0.0,4.8
644.0,9.0,98838.0,48732.0,50106.0,9.2,85.4,0.5,0.7,1.1,0.1,7.3
13259.0,353.0,555036.0,268818.0,286218.0,9.6,58.5,24.1,0.2,5.4,0.0,6.5
5447.0,40.0,219866.0,105213.0,114653.0,5.4,76.9,14.0,0.3,1.3,0.1,7.0
17352.0,1128.0,862127.0,415863.0,446264.0,17.2,64.1,12.3,0.1,3.9,0.0,7.7
302.0,3.0,20523.0,10309.0,10214.0,2.9,79.5,11.4,0.9,1.0,0.0,5.1
3803.0,143.0,270772.0,135581.0,135191.0,10.0,76.2,5.2,0.5,4.1,0.0,7.0
827.0,23.0,18030.0,8681.0,9349.0,1.8,80.0,16.0,0.4,0.0,0.0,9.4
36712.0,3200.0,1653877.0,782142.0,871735.0,26.1,46.8,12.5,0.1,11.9,0.0,6.2
712.0,4.0,47899.0,24036.0,23863.0,5.8,90.7,1.3,0.6,0.3,0.0,7.7
1703.0,54.0,37914.0,18494.0,19420.0,7.3,59.8,31.6,0.3,0.2,0.0,8.1
678.0,10.0,83204.0,40952.0,42252.0,5.6,86.0,3.1,0.3,2.0,0.1,5.4
324.0,20.0,7898.0,3979.0,3919.0,1.4,94.3,0.0,1.5,0.5,0.0,4.0
2925.0,96.0,105042.0,49940.0,55102.0,5.1,48.7,42.6,0.2,1.0,0.1,9.0
277.0,12.0,14056.0,7041.0,7015.0,6.1,91.5,0.1,0.1,0.6,0.0,7.1
2181.0,22.0,58237.0,28926.0,29311.0,5.1,86.5,0.9,2.3,1.3,0.9,5.4
887.0,28.0,21437.0,10043.0,11394.0,1.8,61.5,30.0,5.1,0.5,0.0,7.7
189.0,14.0,14187.0,7436.0,6751.0,3.5,73.6,21.3,0.2,0.1,0.0,11.6
924.0,24.0,40014.0,19811.0,20203.0,3.7,87.2,0.4,5.4,0.9,0.1,4.2
2137.0,102.0,212675.0,103592.0,109083.0,2.7,86.0,7.1,1.0,1.0,0.0,6.2
120.0,3.0,7061.0,3362.0,3699.0,1.5,96.0,1.1,0.2,0.0,0.0,6.8
191.0,3.0,25496.0,12515.0,12981.0,0.6,97.3,0.5,0.4,0.3,0.0,7.3
802.0,18.0,33477.0,16748.0,16729.0,4.3,89.6,3.0,0.1,1.6,0.0,3.8
17.0,0.0,2479.0,1098.0,1381.0,4.3,89.0,0.1,4.1,0.7,0.0,0.0
1357.0,35.0,47421.0,23797.0,23624.0,10.2,87.6,0.4,0.0,0.6,0.0,5.7
239.0,0.0,14498.0,8626.0,5872.0,0.8,92.2,5.4,0.0,0.1,0.0,4.8
205.0,3.0,11421.0,5599.0,5822.0,3.5,81.9,0.8,7.3,0.0,0.0,4.9
2442.0,19.0,21854.0,11219.0,10635.0,26.8,60.8,4.3,0.5,6.3,0.0,6.5
1278.0,11.0,22744.0,11302.0,11442.0,1.6,92.8,2.6,0.3,1.7,0.3,4.7
441.0,7.0,14990.0,7629.0,7361.0,36.4,57.0,4.9,0.4,0.3,0.0,7.1
12089.0,1112.0,694389.0,333237.0,361152.0,4.2,76.7,6.3,0.1,10.3,0.0,5.5
150.0,0.0,6589.0,3337.0,3252.0,5.0,89.7,0.9,2.1,0.6,0.0,3.3
580.0,19.0,20426.0,9944.0,10482.0,2.1,38.6,56.9,0.5,0.3,0.0,10.2
5619.0,315.0,300941.0,147829.0,153112.0,12.4,77.9,4.7,0.1,2.8,0.0,5.7
320.0,31.0,11998.0,5737.0,6261.0,8.4,54.1,34.9,0.2,0.9,0.1,4.4
1594.0,112.0,93038.0,46851.0,46187.0,3.2,93.0,2.5,0.2,0.3,0.0,5.1
226.0,7.0,12254.0,6051.0,6203.0,0.5,69.9,28.5,0.3,0.1,0.0,7.8
715.0,18.0,5527.0,3127.0,2400.0,5.1,89.5,2.4,0.7,0.4,0.3,2.5
368.0,21.0,15537.0,8415.0,7122.0,4.1,54.6,39.5,0.1,0.3,0.3,5.8
272.0,4.0,10448.0,5150.0,5298.0,2.9,67.1,2.2,16.5,0.3,0.0,9.5
606.0,17.0,10942.0,5206.0,5736.0,1.4,25.9,72.1,0.2,0.0,0.0,14.8
111.0,0.0,4318.0,2163.0,2155.0,2.6,95.5,0.3,0.0,1.2,0.0,1.7
21378.0,443.0,358484.0,176836.0,181648.0,63.0,30.3,3.6,0.2,1.9,0.1,5.9
726.0,16.0,43296.0,21789.0,21507.0,14.2,77.2,3.0,1.5,1.6,0.4,11.4
