county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment
Fairfield,SC,0.358,0.616,11252.0,4024.0,6936.0,0.381,0.608,12136.0,4625.0,7382.0,875.0,40.0,22868.0,10782.0,12086.0,2.0,37.4,54.9,0.3,0.3,0.0,35551.0,21972.0,21.3,9.3
Fall River,SD,0.705,0.23,3563.0,2511.0,821.0,0.7120000000000001,0.261,4042.0,2878.0,1053.0,233.0,6.0,6783.0,3424.0,3359.0,4.0,85.2,0.7,4.9,1.6,0.0,48862.0,26584.0,15.0,2.6
Fallon,MT,0.8640000000000001,0.10400000000000001,1476.0,1276.0,154.0,0.873,0.109,1575.0,1375.0,172.0,85.0,0.0,2925.0,1526.0,1399.0,1.8,93.8,1.4,0.5,1.0,0.0,56806.0,32371.0,5.8,1.7
Falls,TX,0.657,0.321,5232.0,3438.0,1682.0,0.6809999999999999,0.31,6133.0,4177.0,1899.0,690.0,6.0,17289.0,8135.0,9154.0,22.8,51.5,24.3,0.2,0.2,0.1,38834.0,17755.0,25.2,6.1
Fannin,GA,0.818,0.163,11764.0,9622.0,1920.0,0.8190000000000001,0.17300000000000001,14850.0,12169.0,2571.0,841.0,27.0,24480.0,11852.0,12628.0,2.2,95.3,0.2,0.1,0.6,0.1,43344.0,24845.0,15.8,8.3
Fannin,TX,0.797,0.177,11972.0,9536.0,2123.0,0.812,0.17600000000000002,14969.0,12150.0,2638.0,798.0,20.0,33787.0,17846.0,15941.0,10.6,79.4,6.5,0.4,0.7,0.1,47875.0,23212.0,14.8,5.2
Faribault,MN,0.633,0.293,7355.0,4659.0,2153.0,0.6579999999999999,0.321,7892.0,5191.0,2531.0,268.0,0.0,13966.0,6975.0,6991.0,6.4,91.6,0.2,0.1,0.3,0.0,50847.0,29116.0,11.5,2.8
Faulk,SD,0.767,0.182,1118.0,858.0,204.0,0.816,0.168,1182.0,964.0,198.0,224.0,2.0,2327.0,1196.0,1131.0,1.2,94.7,0.0,3.8,0.1,0.0,46750.0,29714.0,10.9,0.3
Faulkner,AR,0.618,0.308,47196.0,29170.0,14525.0,0.633,0.337,54264.0,34338.0,18267.0,3543.0,39.0,121282.0,59387.0,61895.0,4.0,80.6,11.4,0.3,1.3,0.1,50316.0,25240.0,16.3,5.1
Fauquier,VA,0.596,0.349,37124.0,22110.0,12960.0,0.578,0.40399999999999997,43448.0,25106.0,17565.0,1122.0,27.0,68406.0,33858.0,34548.0,7.5,80.9,7.5,0.3,1.4,0.0,94775.0,43067.0,6.2,4.0
Fayette,AL,0.818,0.166,8196.0,6705.0,1358.0,0.833,0.159,8756.0,7295.0,1390.0,608.0,14.0,16657.0,8191.0,8466.0,1.7,85.0,11.5,0.0,0.5,0.0,36541.0,21191.0,18.1,8.4
Fayette,GA,0.58,0.385,60387.0,35034.0,23255.0,0.525,0.461,69238.0,36372.0,31933.0,2193.0,57.0,110306.0,53551.0,56755.0,7.1,64.1,21.1,0.3,4.4,0.1,84861.0,39936.0,6.3,5.5
Fayette,IA,0.57,0.374,9813.0,5591.0,3666.0,0.603,0.376,10184.0,6145.0,3834.0,453.0,4.0,20139.0,10162.0,9977.0,2.3,94.1,1.2,0.0,0.9,0.0,48412.0,27020.0,12.8,3.5
Fayette,IL,0.774,0.191,9515.0,7363.0,1814.0,0.8,0.18100000000000002,10033.0,8025.0,1815.0,735.0,24.0,21980.0,11751.0,10229.0,1.7,91.8,5.1,0.3,0.5,0.0,44541.0,21844.0,17.8,7.4
Fayette,IN,0.718,0.23600000000000002,9530.0,6839.0,2252.0,0.764,0.22,10146.0,7755.0,2237.0,925.0,23.0,23426.0,11562.0,11864.0,1.0,95.8,2.5,0.0,0.1,0.0,41476.0,22428.0,18.2,7.5
Fayette,KY,0.418,0.512,136239.0,56890.0,69776.0,0.385,0.593,152664.0,58845.0,90566.0,11369.0,93.0,315109.0,154530.0,160579.0,7.0,71.8,14.3,0.2,3.6,0.0,53013.0,31653.0,18.6,6.1
Fayette,OH,0.718,0.247,10817.0,7763.0,2672.0,0.7490000000000001,0.237,12305.0,9220.0,2911.0,507.0,10.0,28659.0,14027.0,14632.0,2.0,92.9,2.0,0.0,0.8,0.1,44289.0,24013.0,17.7,6.3
Fayette,PA,0.644,0.33399999999999996,53426.0,34388.0,17826.0,0.667,0.326,59941.0,39978.0,19518.0,1074.0,15.0,133160.0,65640.0,67520.0,1.1,92.1,3.9,0.0,0.2,0.2,41632.0,24247.0,18.8,7.5
Fayette,TN,0.6759999999999999,0.304,19306.0,13046.0,5865.0,0.6829999999999999,0.305,22928.0,15661.0,7000.0,1788.0,27.0,39336.0,19329.0,20007.0,2.5,68.3,27.7,0.3,0.7,0.0,57919.0,30471.0,14.4,7.9
Fayette,TX,0.784,0.193,11029.0,8648.0,2127.0,0.7859999999999999,0.205,12924.0,10163.0,2650.0,683.0,22.0,24963.0,12188.0,12775.0,20.4,71.9,6.0,0.1,0.7,0.0,56941.0,30405.0,9.1,1.5
Fayette,WV,0.6759999999999999,0.28,15187.0,10263.0,4246.0,0.687,0.3,16862.0,11580.0,5063.0,796.0,24.0,44602.0,22404.0,22198.0,1.1,92.5,5.1,0.3,0.1,0.0,39297.0,20758.0,20.0,8.4
Fentress,TN,0.825,0.15,7311.0,6032.0,1100.0,0.852,0.139,8687.0,7403.0,1210.0,958.0,12.0,17940.0,8846.0,9094.0,1.4,96.7,0.2,0.1,0.4,0.0,32616.0,18171.0,23.0,7.3
Fergus,MT,0.731,0.20600000000000002,5797.0,4235.0,1196.0,0.745,0.23,6487.0,4830.0,1491.0,260.0,2.0,11327.0,5701.0,5626.0,2.2,94.4,0.1,1.0,0.8,0.7,47110.0,27491.0,14.7,2.6
Ferry,WA,0.617,0.307,3123.0,1927.0,960.0,0.637,0.341,4292.0,2735.0,1465.0,35.0,0.0,7568.0,3911.0,3657.0,4.3,73.6,0.1,13.6,1.0,0.7,41081.0,21951.0,21.2,9.5
Fillmore,MN,0.5710000000000001,0.353,10976.0,6271.0,3872.0,0.603,0.376,12104.0,7301.0,4551.0,309.0,0.0,20825.0,10448.0,10377.0,1.4,96.8,0.5,0.1,0.5,0.0,57093.0,28441.0,11.3,2.8
Fillmore,NE,0.7290000000000001,0.212,2879.0,2100.0,610.0,0.753,0.221,3134.0,2359.0,693.0,128.0,2.0,5603.0,2800.0,2803.0,3.9,94.0,0.6,0.4,0.2,0.0,56750.0,30874.0,9.9,2.5
Finney,KS,0.633,0.309,9731.0,6155.0,3006.0,0.617,0.36200000000000004,11466.0,7079.0,4155.0,3110.0,20.0,37097.0,18913.0,18184.0,49.0,42.6,2.1,0.4,3.9,0.0,51703.0,23074.0,16.2,4.7
Fisher,TX,0.735,0.23399999999999999,1722.0,1265.0,403.0,0.7929999999999999,0.193,1826.0,1448.0,352.0,117.0,4.0,3875.0,1867.0,2008.0,29.8,66.5,2.9,0.0,0.5,0.1,45294.0,27750.0,17.4,5.6
Flagler,FL,0.589,0.38299999999999995,57413.0,33804.0,21985.0,0.599,0.392,71846.0,43039.0,28148.0,2181.0,39.0,105015.0,50436.0,54579.0,10.0,74.7,10.0,0.3,2.5,0.0,51049.0,25741.0,13.3,6.5
Flathead,MT,0.65,0.28600000000000003,46250.0,30079.0,13233.0,0.636,0.337,60132.0,38233.0,20238.0,3615.0,27.0,96147.0,47965.0,48182.0,2.6,93.2,0.3,1.3,0.5,0.0,51410.0,28379.0,13.6,4.0
Fleming,KY,0.755,0.215,6257.0,4722.0,1348.0,0.7829999999999999,0.209,7066.0,5534.0,1474.0,200.0,0.0,14515.0,7155.0,7360.0,1.2,96.1,1.7,0.0,0.1,0.0,41095.0,23351.0,19.5,9.5
Florence,SC,0.511,0.461,57770.0,29498.0,26630.0,0.506,0.483,64510.0,32615.0,31153.0,5720.0,203.0,138537.0,64593.0,73944.0,2.5,52.6,42.2,0.2,1.3,0.1,43310.0,23797.0,19.6,9.5
Florence,WI,0.716,0.251,2651.0,1897.0,666.0,0.726,0.266,2940.0,2133.0,781.0,223.0,8.0,4354.0,2260.0,2094.0,0.9,98.5,0.3,0.0,0.0,0.0,47827.0,28211.0,8.4,6.4
Floyd,GA,0.7020000000000001,0.266,34250.0,24045.0,9127.0,0.703,0.284,38588.0,27120.0,10972.0,4114.0,61.0,96471.0,46770.0,49701.0,10.6,71.4,14.4,0.1,1.5,0.0,46096.0,23929.0,18.1,7.5
Floyd,IA,0.547,0.39799999999999996,7985.0,4371.0,3177.0,0.589,0.395,8026.0,4730.0,3168.0,485.0,11.0,15904.0,7830.0,8074.0,2.5,92.8,1.9,0.4,1.5,0.1,48607.0,28323.0,15.6,2.7
Floyd,IN,0.5760000000000001,0.374,37225.0,21427.0,13939.0,0.56,0.419,41742.0,23385.0,17507.0,2032.0,69.0,76481.0,37092.0,39389.0,3.1,88.3,5.2,0.4,1.1,0.0,59451.0,30663.0,10.8,5.1
Floyd,KY,0.725,0.243,16540.0,11993.0,4015.0,0.745,0.235,16381.0,12211.0,3855.0,475.0,4.0,37447.0,18314.0,19133.0,0.7,97.3,0.9,0.1,0.3,0.0,31196.0,18366.0,30.7,11.6
Floyd,TX,0.752,0.222,1958.0,1473.0,435.0,0.777,0.215,2035.0,1581.0,437.0,128.0,9.0,5953.0,2911.0,3042.0,57.8,37.9,2.5,0.2,0.3,0.0,48767.0,24347.0,18.2,6.4
Floyd,VA,0.6629999999999999,0.289,7972.0,5289.0,2300.0,0.664,0.32,9376.0,6225.0,3004.0,257.0,15.0,15594.0,7842.0,7752.0,2.8,93.7,2.5,0.2,0.0,0.0,48396.0,25446.0,12.0,5.5
Fluvanna,VA,0.52,0.426,13492.0,7018.0,5751.0,0.516,0.469,15795.0,8155.0,7414.0,436.0,9.0,26109.0,11928.0,14181.0,3.3,78.7,13.5,0.1,0.7,0.0,67964.0,31952.0,6.1,4.8
Foard,TX,0.75,0.221,511.0,383.0,113.0,0.8079999999999999,0.18,551.0,445.0,99.0,22.0,1.0,1414.0,749.0,665.0,21.6,76.2,2.2,0.0,0.0,0.0,50000.0,26034.0,5.7,11.3
Fond du Lac,WI,0.608,0.34,51094.0,31044.0,17391.0,0.625,0.36,57251.0,35754.0,20588.0,5111.0,23.0,102082.0,49962.0,52120.0,5.0,90.3,1.2,0.5,1.4,0.0,57798.0,29431.0,8.5,4.0
Ford,IL,0.711,0.22399999999999998,6289.0,4474.0,1410.0,0.728,0.248,6809.0,4956.0,1691.0,222.0,16.0,13470.0,6647.0,6823.0,3.0,94.3,0.9,0.4,0.5,0.0,50851.0,26611.0,15.7,6.6
Ford,KS,0.6729999999999999,0.27399999999999997,7425.0,4994.0,2032.0,0.6509999999999999,0.331,8850.0,5763.0,2926.0,3302.0,13.0,34658.0,17933.0,16725.0,53.9,40.8,2.3,0.4,1.4,0.0,49890.0,22053.0,16.2,6.3
Forest,PA,0.701,0.261,2398.0,1680.0,626.0,0.711,0.273,2621.0,1864.0,715.0,19.0,1.0,7388.0,5972.0,1416.0,7.0,59.7,30.8,0.2,0.7,0.0,37106.0,14989.0,14.1,5.4
Forest,WI,0.618,0.35100000000000003,4507.0,2787.0,1583.0,0.6509999999999999,0.341,5052.0,3287.0,1722.0,505.0,11.0,9035.0,4574.0,4461.0,2.2,79.7,0.9,14.3,0.4,0.1,43356.0,23936.0,17.5,8.3
Forrest,MS,0.555,0.413,27284.0,15149.0,11271.0,0.5770000000000001,0.4,26540.0,15326.0,10603.0,3166.0,80.0,75835.0,36106.0,39729.0,3.0,57.1,36.8,0.2,0.9,0.0,39555.0,20783.0,26.3,11.9
Forsyth,GA,0.7170000000000001,0.24100000000000002,97314.0,69801.0,23427.0,0.6579999999999999,0.326,129305.0,85122.0,42203.0,4906.0,54.0,211300.0,104886.0,106414.0,9.5,74.9,2.9,0.2,10.5,0.0,96445.0,39896.0,6.5,4.2
Forsyth,NC,0.434,0.536,172509.0,74793.0,92488.0,0.424,0.563,198469.0,84176.0,111769.0,9221.0,121.0,368362.0,174966.0,193396.0,12.6,57.3,25.7,0.2,2.2,0.1,48369.0,28640.0,18.7,6.9
Fort Bend,TX,0.45,0.516,260367.0,117212.0,134475.0,0.44,0.545,357833.0,157595.0,195191.0,17735.0,310.0,711421.0,349697.0,361724.0,24.2,34.4,20.2,0.2,19.2,0.0,93645.0,38382.0,8.1,5.3
Foster,ND,0.728,0.204,1699.0,1237.0,346.0,0.7659999999999999,0.21,1778.0,1362.0,373.0,205.0,2.0,3318.0,1645.0,1673.0,1.3,95.9,0.2,0.8,0.2,0.0,59500.0,32665.0,7.1,1.1
Fountain,IN,0.757,0.19699999999999998,7474.0,5661.0,1476.0,0.7709999999999999,0.204,7978.0,6151.0,1627.0,402.0,3.0,16620.0,8272.0,8348.0,2.4,95.6,0.4,0.2,0.1,0.0,46669.0,25383.0,12.6,6.3
Franklin,AL,0.792,0.184,11955.0,9466.0,2197.0,0.825,0.166,12564.0,10364.0,2085.0,2185.0,32.0,31507.0,15818.0,15689.0,16.3,77.7,4.7,0.2,0.4,0.1,39501.0,19314.0,23.0,8.2
Franklin,AR,0.7440000000000001,0.203,6764.0,5034.0,1376.0,0.7959999999999999,0.182,7125.0,5675.0,1299.0,575.0,2.0,17803.0,8674.0,9129.0,2.9,92.4,1.0,1.6,0.5,0.1,39472.0,19988.0,21.9,6.6
Franklin,FL,0.6859999999999999,0.29,6003.0,4119.0,1738.0,0.682,0.309,6857.0,4675.0,2118.0,784.0,4.0,11675.0,6727.0,4948.0,5.2,78.2,13.6,0.1,0.4,0.7,41267.0,23524.0,20.1,7.9
Franklin,GA,0.8320000000000001,0.147,8474.0,7054.0,1243.0,0.841,0.14800000000000002,10786.0,9069.0,1593.0,962.0,18.0,22328.0,10852.0,11476.0,4.4,83.9,9.8,0.1,0.7,0.0,39246.0,19663.0,25.4,6.3
Franklin,IA,0.642,0.303,4915.0,3153.0,1490.0,0.6679999999999999,0.318,5119.0,3422.0,1626.0,412.0,18.0,10326.0,5235.0,5091.0,12.1,85.9,1.4,0.0,0.1,0.0,48172.0,25248.0,15.6,4.6
Franklin,ID,0.7090000000000001,0.07,5499.0,3901.0,385.0,0.877,0.099,6664.0,5845.0,657.0,384.0,2.0,13120.0,6686.0,6434.0,6.7,91.3,0.3,0.6,0.0,0.1,51583.0,20454.0,12.2,2.4
Franklin,IL,0.7070000000000001,0.254,18533.0,13101.0,4711.0,0.731,0.254,18488.0,13514.0,4690.0,1110.0,10.0,39302.0,19302.0,20000.0,1.6,96.0,0.6,0.2,0.5,0.1,39454.0,22346.0,19.9,8.9
Franklin,IN,0.7879999999999999,0.179,10990.0,8665.0,1967.0,0.8059999999999999,0.17800000000000002,12018.0,9691.0,2137.0,406.0,26.0,22835.0,11415.0,11420.0,1.1,98.4,0.2,0.0,0.3,0.0,55588.0,26267.0,9.9,5.3
Franklin,KS,0.659,0.265,10658.0,7025.0,2829.0,0.68,0.29600000000000004,12247.0,8326.0,3623.0,576.0,5.0,25599.0,12505.0,13094.0,4.1,91.0,1.5,0.3,0.3,0.0,53167.0,25701.0,12.5,5.4
Franklin,KY,0.495,0.449,23860.0,11819.0,10717.0,0.495,0.485,26059.0,12900.0,12650.0,906.0,14.0,49969.0,24502.0,25467.0,3.0,81.9,9.8,0.3,1.8,0.0,53539.0,28001.0,13.1,7.2
Franklin,MA,0.272,0.642,37987.0,10327.0,24369.0,0.36,0.613,19667.0,7073.0,12053.0,483.0,73.0,70926.0,34663.0,36263.0,3.8,91.2,1.2,0.2,1.5,0.1,57307.0,33010.0,10.9,5.8
Franklin,ME,0.48200000000000004,0.42700000000000005,16382.0,7900.0,7001.0,0.5329999999999999,0.44299999999999995,861.0,459.0,381.0,86.0,1.0,30177.0,14739.0,15438.0,1.3,95.8,0.3,0.4,0.5,0.1,45541.0,24162.0,12.4,6.1
Franklin,MO,0.708,0.247,50045.0,35420.0,12339.0,0.708,0.271,53750.0,38034.0,14561.0,2941.0,48.0,102413.0,51044.0,51369.0,1.7,95.3,0.8,0.2,0.6,0.0,53849.0,27209.0,10.6,4.9
Franklin,MS,0.636,0.349,4219.0,2685.0,1471.0,0.653,0.33299999999999996,4431.0,2894.0,1476.0,258.0,3.0,7772.0,3752.0,4020.0,0.8,63.2,36.0,0.0,0.0,0.0,42388.0,24864.0,17.9,7.4
Franklin,NC,0.546,0.428,29902.0,16320.0,12811.0,0.56,0.425,37079.0,20748.0,15776.0,1497.0,32.0,63866.0,31817.0,32049.0,8.1,63.5,25.4,0.4,0.5,0.0,48344.0,23862.0,16.4,7.3
Franklin,NE,0.812,0.151,1656.0,1345.0,250.0,0.833,0.16,1721.0,1434.0,276.0,94.0,0.0,3019.0,1514.0,1505.0,2.1,96.2,0.5,0.0,0.2,0.0,49453.0,28635.0,13.3,2.6
Franklin,NY,0.504,0.43,15148.0,7636.0,6517.0,0.5539999999999999,0.428,15397.0,8530.0,6586.0,87.0,0.0,51054.0,27928.0,23126.0,3.4,81.7,5.8,6.9,0.4,0.2,50733.0,24294.0,19.4,8.2
Franklin,OH,0.34700000000000003,0.606,554711.0,192328.0,335961.0,0.336,0.648,604058.0,203154.0,391584.0,34517.0,643.0,1253507.0,611086.0,642421.0,5.2,64.5,21.7,0.1,4.8,0.0,56319.0,31199.0,16.7,5.7
Franklin,PA,0.715,0.25,69345.0,49554.0,17322.0,0.708,0.278,80896.0,57308.0,22468.0,2329.0,55.0,153003.0,75535.0,77468.0,5.3,88.6,3.8,0.2,1.0,0.0,58267.0,28985.0,10.4,5.7
Franklin,TN,0.7040000000000001,0.267,16363.0,11526.0,4372.0,0.73,0.254,19146.0,13977.0,4863.0,1357.0,25.0,41397.0,20224.0,21173.0,3.2,88.8,4.9,0.2,0.6,0.0,46882.0,25637.0,15.0,6.9
Franklin,TX,0.823,0.153,4356.0,3583.0,665.0,0.831,0.161,5000.0,4153.0,803.0,223.0,7.0,10639.0,5409.0,5230.0,13.9,79.6,4.5,0.5,0.0,0.1,43967.0,23642.0,15.0,7.6
Franklin,VA,0.6920000000000001,0.271,26805.0,18560.0,7254.0,0.705,0.28300000000000003,29630.0,20895.0,8381.0,945.0,6.0,56277.0,27631.0,28646.0,2.7,87.1,7.9,0.2,0.4,0.0,51208.0,27282.0,14.8,5.4
Franklin,VT,0.452,0.483,19373.0,8752.0,9351.0,0.54,0.42200000000000004,754.0,407.0,318.0,143.0,7.0,48816.0,24251.0,24565.0,1.4,94.2,0.6,0.5,0.3,0.0,62214.0,30624.0,8.0,4.4
Franklin,WA,0.561,0.381,14693.0,8242.0,5594.0,0.561,0.413,31833.0,17849.0,13148.0,4948.0,68.0,89124.0,46383.0,42741.0,52.5,41.1,2.0,0.4,2.1,0.1,60275.0,22125.0,15.9,5.8
Franklin,LA,0.711,0.27399999999999997,9162.0,6514.0,2506.0,0.7170000000000001,0.273,9720.0,6970.0,2658.0,1359.0,47.0,20388.0,9991.0,10397.0,0.2,65.3,33.4,0.0,0.0,0.0,34722.0,18786.0,28.8,8.8
Frederick,MD,0.491,0.451,114962.0,56472.0,51891.0,0.444,0.534,139768.0,62057.0,74622.0,4909.0,139.0,246105.0,121305.0,124800.0,8.8,74.8,8.8,0.2,4.5,0.1,88502.0,39566.0,7.2,5.1
Frederick,VA,0.65,0.297,40133.0,26069.0,11920.0,0.631,0.353,48736.0,30755.0,17200.0,1215.0,13.0,83784.0,41634.0,42150.0,7.8,84.5,4.0,0.3,1.4,0.1,71037.0,32554.0,5.6,4.1
Freeborn,MN,0.5529999999999999,0.379,15929.0,8808.0,6041.0,0.57,0.41,16791.0,9578.0,6889.0,758.0,5.0,30619.0,15312.0,15307.0,9.5,86.3,1.2,0.1,1.8,0.0,51174.0,27603.0,11.8,4.1
Freestone,TX,0.7879999999999999,0.192,7608.0,5995.0,1461.0,0.8029999999999999,0.188,8678.0,6966.0,1629.0,463.0,4.0,19646.0,10224.0,9422.0,14.7,67.5,16.1,0.2,0.4,0.0,45890.0,24060.0,17.3,4.2
Fremont,CO,0.6890000000000001,0.24100000000000002,21880.0,15066.0,5275.0,0.688,0.28600000000000003,25058.0,17231.0,7170.0,839.0,2.0,46601.0,27073.0,19528.0,13.0,79.5,4.5,1.0,0.7,0.1,44712.0,20919.0,15.8,6.2
Fremont,IA,0.6759999999999999,0.27,3554.0,2401.0,959.0,0.703,0.28,3855.0,2711.0,1078.0,224.0,2.0,6985.0,3453.0,3532.0,2.5,95.3,0.5,0.5,0.0,0.0,54430.0,29813.0,11.0,3.1
Fremont,ID,0.716,0.114,5714.0,4091.0,651.0,0.826,0.149,6719.0,5548.0,998.0,504.0,4.0,12889.0,6685.0,6204.0,12.5,85.1,0.2,0.3,0.1,0.2,51806.0,21611.0,11.9,5.9
Fremont,WY,0.675,0.254,16543.0,11167.0,4200.0,0.6629999999999999,0.305,18111.0,12007.0,5519.0,1505.0,15.0,40354.0,20206.0,20148.0,6.8,70.1,0.5,19.6,0.1,0.1,55013.0,27220.0,13.7,6.0
Fresno,CA,0.466,0.486,201710.0,94005.0,98103.0,0.451,0.529,356004.0,160689.0,188224.0,31558.0,443.0,971616.0,484667.0,486949.0,52.4,30.2,4.7,0.4,9.9,0.1,48730.0,22234.0,25.4,10.4
Frio,TX,0.45899999999999996,0.522,2683.0,1232.0,1401.0,0.534,0.46,5264.0,2812.0,2421.0,1020.0,9.0,19110.0,11363.0,7747.0,78.5,16.4,3.6,0.0,0.6,0.0,37382.0,16833.0,20.3,7.3
Frontier,NE,0.8440000000000001,0.12300000000000001,1310.0,1106.0,161.0,0.853,0.131,1440.0,1229.0,189.0,45.0,0.0,2624.0,1324.0,1300.0,1.4,96.4,0.0,0.6,0.1,0.0,52090.0,27900.0,10.9,3.2
Fulton,AR,0.727,0.22399999999999998,4771.0,3470.0,1067.0,0.774,0.20199999999999999,5098.0,3944.0,1031.0,348.0,10.0,12092.0,5947.0,6145.0,1.3,95.6,0.3,0.9,0.0,0.1,36051.0,19674.0,23.0,6.9
Fulton,GA,0.271,0.6920000000000001,407173.0,110372.0,281875.0,0.262,0.726,524532.0,137200.0,381057.0,31753.0,628.0,1010420.0,489797.0,520623.0,7.4,39.9,43.6,0.2,6.7,0.0,61336.0,41041.0,16.0,7.7
Fulton,IL,0.5429999999999999,0.392,15609.0,8482.0,6118.0,0.593,0.386,16517.0,9798.0,6371.0,657.0,2.0,35733.0,18673.0,17060.0,2.9,92.0,3.8,0.1,0.2,0.0,48599.0,24269.0,15.5,7.7
Fulton,IN,0.718,0.23399999999999999,8374.0,6010.0,1960.0,0.732,0.25,9110.0,6667.0,2274.0,440.0,11.0,20296.0,9992.0,10304.0,5.0,92.3,1.0,0.5,0.3,0.1,47108.0,23557.0,13.3,3.8
Fulton,KY,0.65,0.325,2382.0,1549.0,774.0,0.6629999999999999,0.327,2421.0,1605.0,791.0,239.0,3.0,6259.0,3094.0,3165.0,0.7,71.2,24.4,0.1,0.2,0.0,28274.0,18111.0,25.3,7.6
Fulton,NY,0.652,0.297,19563.0,12759.0,5805.0,0.693,0.28800000000000003,20180.0,13989.0,5804.0,367.0,24.0,53955.0,26899.0,27056.0,2.8,93.2,1.8,0.2,0.7,0.0,48033.0,26298.0,16.0,7.6
Fulton,OH,0.648,0.289,20693.0,13419.0,5981.0,0.69,0.294,22299.0,15396.0,6545.0,647.0,16.0,42296.0,20912.0,21384.0,8.4,89.4,0.3,0.2,0.4,0.1,57774.0,27922.0,10.6,5.9
Fulton,PA,0.8420000000000001,0.134,6743.0,5676.0,904.0,0.855,0.136,7978.0,6824.0,1085.0,95.0,4.0,14631.0,7376.0,7255.0,1.2,96.3,1.5,0.3,0.1,0.0,50007.0,25273.0,11.5,6.5
Furnas,NE,0.8270000000000001,0.131,2315.0,1915.0,304.0,0.8320000000000001,0.153,2601.0,2163.0,399.0,112.0,3.0,4814.0,2356.0,2458.0,3.7,94.2,0.3,0.0,0.1,0.0,43400.0,24522.0,13.5,2.5
Gadsden,FL,0.304,0.679,22079.0,6721.0,14994.0,0.314,0.679,23800.0,7465.0,16152.0,3072.0,56.0,46113.0,21869.0,24244.0,10.0,32.6,55.3,0.1,0.5,0.1,39830.0,19252.0,24.4,8.5
Gage,NE,0.643,0.297,9854.0,6333.0,2930.0,0.6729999999999999,0.306,11068.0,7445.0,3385.0,600.0,5.0,21632.0,10816.0,10816.0,2.3,95.0,0.6,0.4,0.6,0.2,52223.0,27424.0,9.1,3.2
Gaines,TX,0.848,0.13,4609.0,3907.0,597.0,0.893,0.096,5960.0,5323.0,572.0,581.0,12.0,19889.0,10082.0,9807.0,40.6,56.3,2.3,0.1,0.5,0.0,58167.0,22656.0,11.0,4.5
Gallatin,IL,0.722,0.244,2691.0,1942.0,656.0,0.755,0.23199999999999998,2673.0,2019.0,621.0,117.0,2.0,5226.0,2475.0,2751.0,1.1,95.8,0.3,0.5,0.3,0.0,42450.0,24538.0,16.6,7.8
Gallatin,KY,0.732,0.22399999999999998,3337.0,2443.0,749.0,0.768,0.214,3849.0,2955.0,822.0,131.0,8.0,8652.0,4420.0,4232.0,5.2,91.3,1.5,0.0,0.1,0.0,50250.0,22508.0,13.4,6.0
Gallatin,MT,0.446,0.456,52335.0,23360.0,23879.0,0.44299999999999995,0.518,71363.0,31639.0,36964.0,3550.0,8.0,100733.0,52057.0,48676.0,3.3,92.3,0.3,0.9,1.3,0.0,59397.0,33181.0,13.0,4.3
Gallia,OH,0.76,0.204,12588.0,9567.0,2564.0,0.77,0.218,13358.0,10289.0,2911.0,334.0,13.0,30203.0,14814.0,15389.0,1.3,93.6,2.8,0.5,0.7,0.1,42002.0,22293.0,20.9,5.8
Galveston,TX,0.593,0.36700000000000005,123994.0,73566.0,45503.0,0.607,0.379,153843.0,93306.0,58247.0,12703.0,169.0,321184.0,158564.0,162620.0,23.9,58.0,12.5,0.3,3.3,0.0,65702.0,33870.0,13.9,6.5
Garden,NE,0.8170000000000001,0.14400000000000002,1063.0,869.0,153.0,0.85,0.135,1195.0,1016.0,161.0,48.0,0.0,1913.0,960.0,953.0,3.9,94.2,0.2,0.2,0.9,0.0,48125.0,35602.0,11.7,1.4
Garfield,CO,0.496,0.426,26328.0,13071.0,11205.0,0.47700000000000004,0.499,30216.0,14404.0,15070.0,1239.0,5.0,57945.0,29334.0,28611.0,28.1,68.6,0.4,0.5,0.8,0.0,66503.0,31483.0,9.6,5.4
Garfield,MT,0.912,0.047,716.0,653.0,34.0,0.94,0.05,813.0,764.0,41.0,30.0,0.0,1086.0,560.0,526.0,0.2,99.8,0.0,0.0,0.0,0.0,47188.0,29896.0,5.1,0.0
Garfield,NE,0.846,0.125,968.0,819.0,121.0,0.867,0.125,1067.0,925.0,133.0,35.0,0.0,1958.0,970.0,988.0,2.1,96.6,0.2,0.0,0.3,0.0,46509.0,25856.0,7.2,1.9
Garfield,OK,0.738,0.20199999999999999,21692.0,15998.0,4391.0,0.757,0.21899999999999997,22430.0,16970.0,4919.0,2543.0,28.0,62421.0,30927.0,31494.0,11.6,75.8,3.0,1.8,0.8,2.8,50724.0,25787.0,13.6,5.3
Garfield,UT,0.687,0.153,2294.0,1577.0,352.0,0.789,0.188,2722.0,2149.0,513.0,0.0,0.0,5020.0,2633.0,2387.0,5.6,89.5,0.0,2.7,0.2,0.5,51700.0,23228.0,13.1,4.6
Garfield,WA,0.6829999999999999,0.22399999999999998,1232.0,841.0,276.0,0.722,0.24600000000000002,1470.0,1062.0,362.0,26.0,0.0,2226.0,1118.0,1108.0,2.4,91.8,0.0,0.2,1.8,0.0,51399.0,24781.0,11.7,7.2
